run,reuse,affinity,stopping,detector,node_f1,edge_f1,avg_neighbours_used,int_node_f1,coverage,status,error
1,bm,condprob,detector,NTAD,0.5984649301506886,0.3083142837554602,1.0,0.5984649301506886,1.0,ok,
2,gsa,condprob,detector,NTAD,0.5936606396699277,0.28117657179421884,3.38,0.5917400047492927,1.0,ok,
3,nda,condprob,detector,NTAD,0.5936606396699277,0.28117657179421884,3.38,0.5917400047492927,1.0,ok,
4,gsa_card,condprob,detector,NTAD,0.6072079587079586,0.32253879453879447,3.06,0.6072079587079586,1.0,ok,
5,llm_zero,condprob,detector,NTAD,0.31540696191872525,0.023151248895184818,0.0,0.46067372067694706,1.0,ok,
6,llm_fewshot,condprob,detector,NTAD,0.34330687878069427,0.07760982284044608,0.0,0.45106072613217585,1.0,ok,
7,llm_rag,condprob,detector,NTAD,0.6005798656108253,0.11004988802047626,0.0,0.6159608179917777,1.0,ok,
