run,reuse,affinity,stopping,detector,node_f1,edge_f1,avg_neighbours_used,int_node_f1,coverage,status,error
1,bm,condprob,alpha,-,0.37008058608058614,0.1369090909090909,1.0,0.37008058608058614,1.0,ok,
2,gsa,condprob,alpha,-,0.32390476190476186,0.08933333333333333,1.88,0.32390476190476186,1.0,ok,
3,nda,condprob,alpha,-,0.32390476190476186,0.08933333333333333,1.88,0.32390476190476186,1.0,ok,
4,gsa_card,condprob,alpha,-,0.3923030303030303,0.126,2.54,0.3685714285714286,1.0,ok,
