run,reuse,affinity,stopping,detector,node_f1,edge_f1,avg_neighbours_used,int_node_f1,coverage,status,error
1,bm,condprob,alpha,-,0.5868584777795304,0.27424185618303265,1.0,0.5868584777795304,1.0,ok,
2,gsa,condprob,alpha,-,0.5577007947333024,0.23627656657068422,2.5,0.5527007947333025,1.0,ok,
3,nda,condprob,alpha,-,0.5583576574784004,0.23388828818240584,2.66,0.5533576574784004,1.0,ok,
4,gsa_card,condprob,alpha,-,0.5821283745494271,0.26058318152435794,1.24,0.5821283745494271,1.0,ok,
