run,reuse,affinity,stopping,detector,node_f1,edge_f1,avg_neighbours_used,int_node_f1,coverage,status,error
1,bm,condprob,alpha,-,0.32614663114663117,0.11522366522366521,1.0,0.32614663114663117,1.0,ok,
2,gsa,condprob,alpha,-,0.30998412698412703,0.09238095238095237,2.24,0.30998412698412703,1.0,ok,
3,nda,condprob,alpha,-,0.30998412698412703,0.09238095238095237,2.24,0.30998412698412703,1.0,ok,
4,gsa_card,condprob,alpha,-,0.36424098124098125,0.08444444444444445,2.82,0.34757431457431454,1.0,ok,
