run,reuse,affinity,stopping,detector,node_f1,edge_f1,avg_neighbours_used,int_node_f1,coverage,status,error
1,bm,condprob,alpha,-,0.30985714285714283,0.09085714285714286,1.0,0.30985714285714283,1.0,ok,
2,gsa,condprob,alpha,-,0.3000793650793651,0.027999999999999997,1.78,0.2982539682539682,1.0,ok,
3,nda,condprob,alpha,-,0.3000793650793651,0.027999999999999997,1.78,0.2982539682539682,1.0,ok,
4,gsa_card,condprob,alpha,-,0.405031746031746,0.06466666666666666,2.44,0.4043174603174603,1.0,ok,
