run,reuse,affinity,stopping,detector,node_f1,edge_f1,avg_neighbours_used,int_node_f1,coverage,status,error
1,bm,condprob,alpha,-,0.6578419358419358,0.3378610278610279,1.0,0.6578419358419358,1.0,ok,
2,gsa,condprob,alpha,-,0.6218534685129111,0.32029762720939187,2.62,0.6484681871276298,1.0,ok,
3,nda,condprob,alpha,-,0.6235341407818188,0.3145540374658021,2.72,0.6501488593965373,1.0,ok,
4,gsa_card,condprob,alpha,-,0.6582118992118993,0.33679542679542684,1.12,0.6582118992118993,1.0,ok,
