run,reuse,affinity,stopping,detector,node_f1,edge_f1,avg_neighbours_used,int_node_f1,coverage,status,error
2,gsa,condprob,alpha,-,0.37057142857142866,0.03666666666666667,2.32,0.343904761904762,1.0,ok,
1,bm,condprob,alpha,-,0.3267777777777778,0.10885714285714286,1.0,0.3267777777777778,1.0,ok,
3,nda,condprob,alpha,-,0.37057142857142866,0.03666666666666667,2.32,0.343904761904762,1.0,ok,
4,gsa_card,condprob,alpha,-,0.4392857142857143,0.03942857142857143,2.8,0.43285714285714283,1.0,ok,
