run,reuse,affinity,stopping,detector,node_f1,edge_f1,avg_neighbours_used,int_node_f1,coverage,status,error
1,bm,condprob,alpha,-,0.24898412698412697,0.06133333333333333,1.0,0.24898412698412697,1.0,ok,
